"zip","name","empflag","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est","city","stabbr","cty_name"
"72847","LONDON, AR",,"G",82,"G",325,"G",1557,27,"LONDON","AR","POPE"
"72851","NEW BLAINE, AR",,"G",2,"G",32,"G",227,5,"NEW BLAINE","AR","LOGAN"
"72852","OARK, AR",,"G",7,"G",47,"G",216,3,"OARK","AR","JOHNSON"
"72853","OLA, AR",,"G",297,"G",1872,"G",7623,24,"OLA","AR","YELL"
"72854","OZONE, AR",,"G",9,"G",50,"G",218,4,"OZONE","AR","JOHNSON"
"72855","PARIS, AR",,"G",1565,"G",10725,"G",49259,149,"PARIS","AR","LOGAN"
"72856","PELSOR, AR",,"G",2,"G",6,"G",51,5,"PELSOR","AR","POPE"
"72857","PLAINVIEW, AR",,"G",121,"G",574,"G",2490,22,"PLAINVIEW","AR","YELL"
"72858","POTTSVILLE, AR",,"G",263,"G",1596,"G",6377,43,"POTTSVILLE","AR","POPE"
"72860","ROVER, AR",,"G",16,"G",120,"G",503,4,"ROVER","AR","YELL"
"72863","SCRANTON, AR",,"G",268,"G",1911,"G",8505,22,"SCRANTON","AR","LOGAN"
"72865","SUBIACO, AR",,"G",609,"G",4408,"G",25462,19,"SUBIACO","AR","LOGAN"
"72901","FORT SMITH, AR",,"H",20454,"G",177270,"H",725270,1018,"FORT SMITH","AR","SEBASTIAN"
"72902","FORT SMITH, AR",,"H",793,"G",5343,"G",21938,58,"FORT SMITH","AR","SEBASTIAN"
"72903","FORT SMITH, AR",,"G",19163,"G",155898,"G",637958,1089,"FORT SMITH","AR","SEBASTIAN"
"72904","FORT SMITH, AR",,"H",6413,"H",51514,"H",216528,227,"FORT SMITH","AR","SEBASTIAN"
"72905","FORT SMITH, AR","A","S",0,"H",53,"H",201,5,"FORT SMITH","AR","SEBASTIAN"
"72906","FORT SMITH, AR",,"G",608,"G",5720,"G",23383,16,"FORT SMITH","AR","SEBASTIAN"
"72908","FORT SMITH, AR",,"G",5292,"G",50682,"G",202225,289,"FORT SMITH","AR","SEBASTIAN"
"72913","FORT SMITH, AR",,"G",313,"G",4496,"G",18113,24,"FORT SMITH","AR","SEBASTIAN"
"72914","FORT SMITH, AR",,"G",55,"H",424,"H",1800,5,"FORT SMITH","AR","SEBASTIAN"
"72916","FORT SMITH, AR",,"G",3467,"H",36793,"H",148310,217,"FORT SMITH","AR","SEBASTIAN"
"72917","FORT SMITH, AR",,"G",328,"G",3666,"G",15685,22,"FORT SMITH","AR","SEBASTIAN"
"72918","FORT SMITH, AR",,"G",169,"G",1520,"G",5845,20,"FORT SMITH","AR","SEBASTIAN"
"72919","FORT SMITH, AR","G","D",0,"D",0,"D",0,120,"FORT SMITH","AR","SEBASTIAN"
"72921","ALMA, AR",,"G",2326,"G",13659,"G",52445,234,"ALMA","AR","CRAWFORD"
"72923","BARLING, AR",,"G",1130,"G",10099,"G",39230,78,"BARLING","AR","SEBASTIAN"
"72926","BOLES, AR",,"G",43,"G",230,"G",958,6,"BOLES","AR","SCOTT"
"72927","BOONEVILLE, AR",,"G",1149,"H",7342,"H",30796,132,"BOONEVILLE","AR","LOGAN"
"72928","BRANCH, AR",,"G",22,"G",136,"G",567,7,"BRANCH","AR","FRANKLIN"
"72930","CECIL, AR",,"G",18,"G",122,"G",538,5,"CECIL","AR","FRANKLIN"
"72932","CEDARVILLE, AR",,"G",64,"G",330,"G",1395,11,"CEDARVILLE","AR","CRAWFORD"
"72933","CHARLESTON, AR",,"H",421,"G",2528,"G",10650,64,"CHARLESTON","AR","FRANKLIN"
"72934","CHESTER, AR",,"G",12,"G",27,"G",135,5,"CHESTER","AR","CRAWFORD"
"72935","DYER, AR","A","D",0,"D",0,"D",0,3,"DYER","AR","CRAWFORD"
"72936","GREENWOOD, AR",,"G",1867,"G",11904,"G",50404,197,"GREENWOOD","AR","SEBASTIAN"
"72937","HACKETT, AR",,"G",127,"G",729,"G",3242,29,"HACKETT","AR","SEBASTIAN"
"72938","HARTFORD, AR",,"H",39,"H",141,"G",522,15,"HARTFORD","AR","SEBASTIAN"
"72940","HUNTINGTON, AR",,"G",45,"G",156,"G",657,14,"HUNTINGTON","AR","SEBASTIAN"
"72941","LAVACA, AR",,"G",473,"G",4290,"G",21840,56,"LAVACA","AR","SEBASTIAN"
"72943","MAGAZINE, AR",,"H",132,"H",961,"H",3926,28,"MAGAZINE","AR","LOGAN"
"72944","MANSFIELD, AR",,"G",371,"G",2354,"G",10230,30,"MANSFIELD","AR","SCOTT"
"72945","MIDLAND, AR","B","S",0,"H",286,"H",1147,6,"MIDLAND","AR","SEBASTIAN"
"72946","MOUNTAINBURG, AR",,"G",107,"G",626,"G",2761,29,"MOUNTAINBURG","AR","CRAWFORD"
"72947","MULBERRY, AR",,"G",346,"H",2697,"G",10491,46,"MULBERRY","AR","CRAWFORD"
"72948","NATURAL DAM, AR",,"G",12,"G",85,"G",373,4,"NATURAL DAM","AR","CRAWFORD"
"72949","OZARK, AR",,"G",2641,"G",21112,"G",88064,174,"OZARK","AR","FRANKLIN"
"72950","PARKS, AR","A","D",0,"D",0,"D",0,2,"PARKS","AR","SCOTT"
"72951","RATCLIFF, AR",,"G",182,"G",1090,"G",4425,31,"RATCLIFF","AR","LOGAN"
"72952","RUDY, AR",,"G",72,"G",508,"G",2163,22,"RUDY","AR","CRAWFORD"
"72956","VAN BUREN, AR",,"G",17119,"G",125236,"G",525256,690,"VAN BUREN","AR","CRAWFORD"
"72957","VAN BUREN, AR",,"G",88,"G",542,"G",2197,24,"VAN BUREN","AR","CRAWFORD"
"72958","WALDRON, AR",,"G",1866,"G",11334,"G",48592,117,"WALDRON","AR","SCOTT"
"72959","WINSLOW, AR",,"G",20,"G",57,"G",312,16,"WINSLOW","AR","WASHINGTON"
"73001","ALBERT, OK","A","S",0,"G",79,"G",298,6,"ALBERT","OK","CADDO"
"73002","ALEX, OK",,"G",72,"G",670,"G",2892,15,"ALEX","OK","GRADY"
"73003","EDMOND, OK",,"G",5624,"G",35594,"G",158429,649,"EDMOND","OK","OKLAHOMA"
"73004","AMBER, OK",,"G",126,"G",981,"G",3924,17,"AMBER","OK","GRADY"
"73005","ANADARKO, OK",,"H",1857,"G",14569,"G",58583,165,"ANADARKO","OK","CADDO"
"73006","APACHE, OK",,"G",238,"G",1455,"G",5740,33,"APACHE","OK","CADDO"
"73007","ARCADIA, OK",,"G",187,"G",1048,"G",5044,53,"ARCADIA","OK","OKLAHOMA"
"73008","BETHANY, OK",,"G",5252,"G",36795,"G",151179,464,"BETHANY","OK","OKLAHOMA"
"73009","BINGER, OK",,"H",216,"H",1773,"H",7688,21,"BINGER","OK","CADDO"
"73010","BLANCHARD, OK",,"G",1220,"G",8699,"G",40378,225,"BLANCHARD","OK","MCCLAIN"
"73011","BRADLEY, OK","B","D",0,"D",0,"D",0,3,"BRADLEY","OK","GRADY"
"73012","EDMOND, OK",,"G",1223,"G",7053,"G",30395,293,"EDMOND","OK","OKLAHOMA"
"73013","EDMOND, OK",,"G",14759,"G",127711,"G",574415,1551,"EDMOND","OK","OKLAHOMA"
"73014","CALUMET, OK",,"H",520,"H",6244,"H",23048,47,"CALUMET","OK","CANADIAN"
"73015","CARNEGIE, OK",,"G",454,"G",2851,"G",14081,38,"CARNEGIE","OK","CADDO"
"73016","CASHION, OK",,"G",206,"G",3281,"G",12276,35,"CASHION","OK","KINGFISHER"
"73017","CEMENT, OK",,"G",118,"G",1419,"G",5023,23,"CEMENT","OK","CADDO"
"73018","CHICKASHA, OK",,"G",7499,"G",53048,"G",223707,606,"CHICKASHA","OK","GRADY"
"73019","NORMAN, OK",,"G",161,"G",1704,"G",7207,14,"NORMAN","OK","CLEVELAND"
"73020","CHOCTAW, OK",,"G",1435,"G",7364,"G",31478,235,"CHOCTAW","OK","OKLAHOMA"
"73021","COLONY, OK","B","S",0,"G",85,"G",428,5,"COLONY","OK","WASHITA"
"73022","CONCHO, OK","E","D",0,"D",0,"D",0,2,"CONCHO","OK","CANADIAN"
"73023","CHICKASHA, OK",,"G",519,"G",3688,"G",16038,55,"CHICKASHA","OK","GRADY"
"73024","CORN, OK",,"G",170,"G",1026,"G",4082,10,"CORN","OK","WASHITA"
"73025","EDMOND, OK","F","S",0,"H",6032,"H",27638,151,"EDMOND","OK","OKLAHOMA"
"73026","NORMAN, OK",,"H",606,"G",3822,"G",15869,116,"NORMAN","OK","CLEVELAND"
"73027","COYLE, OK",,"H",76,"H",418,"H",1832,17,"COYLE","OK","LOGAN"
"73028","CRESCENT, OK",,"G",325,"G",2336,"G",9081,55,"CRESCENT","OK","LOGAN"
"73029","CYRIL, OK",,"G",129,"G",1049,"G",4609,27,"CYRIL","OK","CADDO"
"73030","DAVIS, OK",,"G",1102,"H",9607,"H",38721,96,"DAVIS","OK","MURRAY"
"73031","DIBBLE, OK",,"G",23,"G",65,"G",344,4,"DIBBLE","OK","MCCLAIN"
"73032","DOUGHERTY, OK","C","D",0,"D",0,"D",0,8,"DOUGHERTY","OK","MURRAY"
"73033","EAKLY, OK",,"G",29,"G",133,"G",501,11,"EAKLY","OK","CADDO"
"73034","EDMOND, OK",,"G",12431,"G",92153,"G",395663,1334,"EDMOND","OK","OKLAHOMA"
"73036","EL RENO, OK",,"G",5126,"G",55310,"G",259963,424,"EL RENO","OK","CANADIAN"
"73038","FORT COBB, OK",,"G",57,"G",341,"G",1499,19,"FORT COBB","OK","CADDO"
"73040","GEARY, OK",,"G",183,"G",846,"G",3513,33,"GEARY","OK","BLAINE"
"73041","GOTEBO, OK",,"G",48,"H",390,"H",1613,10,"GOTEBO","OK","KIOWA"
"73042","GRACEMONT, OK",,"G",38,"H",204,"H",961,9,"GRACEMONT","OK","CADDO"
"73043","GREENFIELD, OK",,"H",26,"H",210,"H",1030,6,"GREENFIELD","OK","BLAINE"
"73044","GUTHRIE, OK",,"G",4448,"G",29893,"G",118393,464,"GUTHRIE","OK","LOGAN"
"73045","HARRAH, OK",,"G",1334,"G",7289,"G",29762,130,"HARRAH","OK","OKLAHOMA"
"73047","HINTON, OK",,"G",1096,"G",9702,"G",44833,85,"HINTON","OK","CADDO"
"73048","HYDRO, OK",,"G",466,"H",4582,"H",19046,45,"HYDRO","OK","CADDO"
"73049","JONES, OK",,"G",497,"G",3737,"G",16639,69,"JONES","OK","OKLAHOMA"
"73050","LANGSTON, OK","C","D",0,"D",0,"D",0,7,"LANGSTON","OK","LOGAN"
"73051","LEXINGTON, OK",,"G",710,"G",3314,"G",15528,71,"LEXINGTON","OK","CLEVELAND"
"73052","LINDSAY, OK",,"G",2289,"G",24720,"G",102196,200,"LINDSAY","OK","GARVIN"
"73053","LOOKEBA, OK","B","S",0,"G",113,"G",610,12,"LOOKEBA","OK","CADDO"
"73054","LUTHER, OK",,"G",210,"G",1675,"G",6510,46,"LUTHER","OK","OKLAHOMA"
"73055","MARLOW, OK",,"G",2567,"G",24981,"G",105902,187,"MARLOW","OK","STEPHENS"
"73056","MARSHALL, OK","B","D",0,"D",0,"D",0,4,"MARSHALL","OK","LOGAN"
"73057","MAYSVILLE, OK",,"G",313,"G",4248,"G",15958,40,"MAYSVILLE","OK","GARVIN"
"73058","MERIDIAN, OK","A","D",0,"D",0,"D",0,1,"MERIDIAN","OK","LOGAN"
"73059","MINCO, OK",,"H",263,"H",2107,"H",9863,40,"MINCO","OK","GRADY"
"73061","MORRISON, OK",,"G",100,"G",558,"G",2557,22,"MORRISON","OK","NOBLE"
"73062","MOUNTAIN VIEW, OK",,"G",152,"H",1402,"G",5333,20,"MOUNTAIN VIEW","OK","KIOWA"
"73063","MULHALL, OK",,"H",51,"G",405,"G",1606,10,"MULHALL","OK","LOGAN"
"73064","MUSTANG, OK",,"H",3545,"H",27382,"H",118193,434,"MUSTANG","OK","CANADIAN"
"73065","NEWCASTLE, OK",,"G",2461,"G",16352,"G",69956,217,"NEWCASTLE","OK","MCCLAIN"
"73066","NICOMA PARK, OK",,"G",339,"G",1607,"G",5693,39,"NICOMA PARK","OK","OKLAHOMA"
"73067","NINNEKAH, OK",,"G",635,"G",5765,"G",20515,32,"NINNEKAH","OK","GRADY"
"73068","NOBLE, OK",,"G",953,"G",5423,"G",22981,146,"NOBLE","OK","CLEVELAND"
"73069","NORMAN, OK",,"G",17260,"G",129654,"G",543989,1395,"NORMAN","OK","CLEVELAND"
"73070","NORMAN, OK",,"G",1397,"G",17348,"G",132951,75,"NORMAN","OK","CLEVELAND"
"73071","NORMAN, OK",,"G",9923,"H",88741,"H",357271,567,"NORMAN","OK","CLEVELAND"
"73072","NORMAN, OK",,"G",15030,"G",128903,"G",553773,1008,"NORMAN","OK","CLEVELAND"
"73073","ORLANDO, OK","E","D",0,"D",0,"D",0,10,"ORLANDO","OK","LOGAN"
"73074","PAOLI, OK",,"G",123,"G",704,"G",3066,14,"PAOLI","OK","GARVIN"
"73075","PAULS VALLEY, OK",,"G",3783,"G",26457,"G",108988,294,"PAULS VALLEY","OK","GARVIN"
"73077","PERRY, OK","H","D",0,"D",0,"D",0,158,"PERRY","OK","NOBLE"
"73078","PIEDMONT, OK",,"H",907,"H",6261,"H",27154,198,"PIEDMONT","OK","CANADIAN"
"73079","POCASSET, OK",,"G",89,"G",681,"G",2917,12,"POCASSET","OK","GRADY"
"73080","PURCELL, OK",,"G",2655,"G",22123,"G",89110,256,"PURCELL","OK","MCCLAIN"
"73082","RUSH SPRINGS, OK",,"G",222,"G",1937,"G",8150,37,"RUSH SPRINGS","OK","GRADY"
"73083","EDMOND, OK",,"G",590,"G",7734,"G",31760,71,"EDMOND","OK","OKLAHOMA"
"73084","SPENCER, OK",,"G",528,"G",5556,"G",21231,40,"SPENCER","OK","OKLAHOMA"
"73085","YUKON, OK",,"G",330,"G",2884,"G",11801,43,"YUKON","OK","CANADIAN"
"73086","SULPHUR, OK",,"G",2152,"G",14808,"G",60231,178,"SULPHUR","OK","MURRAY"
"73089","TUTTLE, OK",,"G",1255,"G",10533,"G",44372,205,"TUTTLE","OK","GRADY"
"73090","UNION CITY, OK",,"G",64,"G",648,"G",2497,12,"UNION CITY","OK","CANADIAN"
"73092","VERDEN, OK",,"G",103,"G",527,"G",2229,14,"VERDEN","OK","GRADY"
"73093","WASHINGTON, OK",,"G",441,"G",3885,"G",18732,66,"WASHINGTON","OK","MCCLAIN"
"73095","WAYNE, OK",,"H",204,"G",1787,"G",7614,21,"WAYNE","OK","MCCLAIN"
"73096","WEATHERFORD, OK",,"G",5170,"G",51893,"G",205363,437,"WEATHERFORD","OK","CUSTER"
"73097","WHEATLAND, OK",,"G",27,"H",405,"H",1428,8,"WHEATLAND","OK","OKLAHOMA"
"73098","WYNNEWOOD, OK",,"G",732,"G",7661,"G",31836,64,"WYNNEWOOD","OK","GARVIN"
"73099","YUKON, OK",,"G",9417,"G",69291,"G",291816,1081,"YUKON","OK","CANADIAN"
"73101","OKLAHOMA CITY, OK",,"G",4098,"G",48653,"G",195336,47,"OKLAHOMA CITY","OK","OKLAHOMA"
"73102","OKLAHOMA CITY, OK",,"G",17633,"G",399082,"H",1485111,905,"OKLAHOMA CITY","OK","OKLAHOMA"
"73103","OKLAHOMA CITY, OK",,"G",4458,"G",42000,"G",182436,317,"OKLAHOMA CITY","OK","OKLAHOMA"
"73104","OKLAHOMA CITY, OK",,"G",11722,"G",163801,"G",682892,271,"OKLAHOMA CITY","OK","OKLAHOMA"
"73105","OKLAHOMA CITY, OK",,"G",6304,"G",72732,"G",297914,401,"OKLAHOMA CITY","OK","OKLAHOMA"
"73106","OKLAHOMA CITY, OK",,"H",8429,"H",94863,"H",346022,458,"OKLAHOMA CITY","OK","OKLAHOMA"
"73107","OKLAHOMA CITY, OK",,"G",10052,"G",86724,"G",361415,680,"OKLAHOMA CITY","OK","OKLAHOMA"
"73108","OKLAHOMA CITY, OK",,"G",15401,"G",178140,"G",660144,586,"OKLAHOMA CITY","OK","OKLAHOMA"
"73109","OKLAHOMA CITY, OK",,"G",6581,"G",59021,"G",227885,478,"OKLAHOMA CITY","OK","OKLAHOMA"
"73110","OKLAHOMA CITY, OK",,"G",11009,"G",82424,"G",347333,678,"OKLAHOMA CITY","OK","OKLAHOMA"
"73111","OKLAHOMA CITY, OK",,"G",3418,"G",27005,"G",111918,189,"OKLAHOMA CITY","OK","OKLAHOMA"
"73112","OKLAHOMA CITY, OK",,"G",23107,"G",255306,"G",1061730,1548,"OKLAHOMA CITY","OK","OKLAHOMA"
"73113","OKLAHOMA CITY, OK",,"G",219,"G",1688,"G",7518,21,"OKLAHOMA CITY","OK","OKLAHOMA"
"73114","OKLAHOMA CITY, OK",,"G",9755,"G",127188,"G",483093,464,"OKLAHOMA CITY","OK","OKLAHOMA"
"73115","OKLAHOMA CITY, OK",,"G",4053,"G",24267,"G",96698,316,"OKLAHOMA CITY","OK","OKLAHOMA"
"73116","OKLAHOMA CITY, OK",,"G",13082,"G",125279,"G",525286,1154,"OKLAHOMA CITY","OK","OKLAHOMA"
"73117","OKLAHOMA CITY, OK",,"G",1780,"G",17188,"G",71767,110,"OKLAHOMA CITY","OK","OKLAHOMA"
"73118","OKLAHOMA CITY, OK",,"G",22696,"G",424636,"G",1492701,1122,"OKLAHOMA CITY","OK","OKLAHOMA"
"73119","OKLAHOMA CITY, OK",,"G",4429,"G",32584,"G",131114,379,"OKLAHOMA CITY","OK","OKLAHOMA"
"73120","OKLAHOMA CITY, OK",,"G",18800,"G",202108,"G",859176,1185,"OKLAHOMA CITY","OK","OKLAHOMA"
"73121","OKLAHOMA CITY, OK",,"G",1146,"G",8860,"G",40095,88,"OKLAHOMA CITY","OK","OKLAHOMA"
"73122","OKLAHOMA CITY, OK",,"G",2202,"G",14781,"G",62894,256,"OKLAHOMA CITY","OK","OKLAHOMA"
"73123","OKLAHOMA CITY, OK",,"G",512,"G",4458,"G",19776,21,"OKLAHOMA CITY","OK","OKLAHOMA"
"73124","OKLAHOMA CITY, OK","B","D",0,"D",0,"D",0,2,"OKLAHOMA CITY","OK","OKLAHOMA"
"73125","OKLAHOMA CITY, OK",,"G",613,"G",5582,"G",21183,17,"OKLAHOMA CITY","OK","OKLAHOMA"
"73126","OKLAHOMA CITY, OK",,"H",459,"G",5302,"G",21915,13,"OKLAHOMA CITY","OK","OKLAHOMA"
"73127","OKLAHOMA CITY, OK",,"G",13917,"G",143783,"G",637881,765,"OKLAHOMA CITY","OK","OKLAHOMA"
"73128","OKLAHOMA CITY, OK",,"G",7390,"G",76990,"G",315534,391,"OKLAHOMA CITY","OK","OKLAHOMA"
"73129","OKLAHOMA CITY, OK",,"G",11414,"G",129282,"G",533225,536,"OKLAHOMA CITY","OK","OKLAHOMA"
"73130","OKLAHOMA CITY, OK",,"G",2534,"G",19257,"G",82078,325,"OKLAHOMA CITY","OK","OKLAHOMA"
"73131","OKLAHOMA CITY, OK",,"H",2722,"H",30678,"H",129249,156,"OKLAHOMA CITY","OK","OKLAHOMA"
"73132","OKLAHOMA CITY, OK",,"G",9858,"G",76661,"G",308275,658,"OKLAHOMA CITY","OK","OKLAHOMA"
"73134","OKLAHOMA CITY, OK",,"G",13275,"G",152001,"G",601242,528,"OKLAHOMA CITY","OK","OKLAHOMA"
"73135","OKLAHOMA CITY, OK",,"G",6032,"G",89648,"G",375957,201,"OKLAHOMA CITY","OK","OKLAHOMA"
"73136","OKLAHOMA CITY, OK","F","D",0,"D",0,"D",0,7,"OKLAHOMA CITY","OK","OKLAHOMA"
"73137","OKLAHOMA CITY, OK",,"G",115,"G",1135,"G",5222,16,"OKLAHOMA CITY","OK","OKLAHOMA"
"73139","OKLAHOMA CITY, OK",,"G",7349,"G",61867,"G",268282,581,"OKLAHOMA CITY","OK","OKLAHOMA"
"73140","OKLAHOMA CITY, OK",,"H",345,"H",2071,"H",8811,18,"OKLAHOMA CITY","OK","OKLAHOMA"
"73141","OKLAHOMA CITY, OK",,"G",1337,"H",7935,"H",32270,81,"OKLAHOMA CITY","OK","OKLAHOMA"
"73142","OKLAHOMA CITY, OK",,"G",4959,"G",60068,"G",253632,302,"OKLAHOMA CITY","OK","OKLAHOMA"
"73143","OKLAHOMA CITY, OK",,"G",696,"G",7072,"G",30558,32,"OKLAHOMA CITY","OK","OKLAHOMA"
"73144","OKLAHOMA CITY, OK","C","D",0,"D",0,"D",0,8,"OKLAHOMA CITY","OK","OKLAHOMA"
"73145","OKLAHOMA CITY, OK",,"H",1405,"H",17612,"H",70013,75,"OKLAHOMA CITY","OK","OKLAHOMA"
"73146","OKLAHOMA CITY, OK",,"G",165,"G",849,"G",3339,8,"OKLAHOMA CITY","OK","OKLAHOMA"
"73147","OKLAHOMA CITY, OK",,"G",227,"G",1939,"G",10181,12,"OKLAHOMA CITY","OK","OKLAHOMA"
"73148","OKLAHOMA CITY, OK",,"G",352,"G",3849,"G",16476,15,"OKLAHOMA CITY","OK","OKLAHOMA"
"73149","OKLAHOMA CITY, OK",,"G",5637,"G",54901,"G",234204,300,"OKLAHOMA CITY","OK","OKLAHOMA"
"73150","OKLAHOMA CITY, OK",,"H",363,"G",1939,"G",8383,71,"OKLAHOMA CITY","OK","OKLAHOMA"
"73151","OKLAHOMA CITY, OK","B","S",0,"H",376,"G",1683,25,"OKLAHOMA CITY","OK","OKLAHOMA"
"73152","OKLAHOMA CITY, OK","A","D",0,"D",0,"D",0,2,"OKLAHOMA CITY","OK","OKLAHOMA"
"73153","OKLAHOMA CITY, OK",,"H",264,"H",3389,"H",14407,26,"OKLAHOMA CITY","OK","CLEVELAND"
"73154","OKLAHOMA CITY, OK","G","D",0,"D",0,"D",0,28,"OKLAHOMA CITY","OK","OKLAHOMA"
"73155","OKLAHOMA CITY, OK","B","D",0,"D",0,"D",0,3,"OKLAHOMA CITY","OK","OKLAHOMA"
"73156","OKLAHOMA CITY, OK",,"H",277,"H",1346,"H",6004,23,"OKLAHOMA CITY","OK","OKLAHOMA"
"73157","OKLAHOMA CITY, OK","E","D",0,"D",0,"D",0,17,"OKLAHOMA CITY","OK","OKLAHOMA"
"73159","OKLAHOMA CITY, OK",,"G",7201,"G",55385,"G",225753,535,"OKLAHOMA CITY","OK","OKLAHOMA"
"73160","OKLAHOMA CITY, OK",,"G",12651,"G",72460,"G",312621,959,"OKLAHOMA CITY","OK","CLEVELAND"
"73162","OKLAHOMA CITY, OK",,"G",3846,"G",25993,"G",109760,471,"OKLAHOMA CITY","OK","OKLAHOMA"
"73165","OKLAHOMA CITY, OK","E","S",0,"H",1811,"H",8266,80,"OKLAHOMA CITY","OK","CLEVELAND"
"73169","OKLAHOMA CITY, OK",,"G",1258,"G",14240,"G",62185,62,"OKLAHOMA CITY","OK","OKLAHOMA"
"73170","OKLAHOMA CITY, OK",,"G",4295,"G",24119,"G",101671,510,"OKLAHOMA CITY","OK","CLEVELAND"
"73172","OKLAHOMA CITY, OK",,"G",162,"G",1683,"G",5903,19,"OKLAHOMA CITY","OK","OKLAHOMA"
"73173","OKLAHOMA CITY, OK",,"G",1096,"G",17684,"G",63598,71,"OKLAHOMA CITY","OK","OKLAHOMA"
"73179","OKLAHOMA CITY, OK",,"H",10483,"H",111181,"H",459161,219,"OKLAHOMA CITY","OK","OKLAHOMA"
"73189","OKLAHOMA CITY, OK",,"G",836,"G",5092,"G",19927,33,"OKLAHOMA CITY","OK","CLEVELAND"
"73190","OKLAHOMA CITY, OK","A","D",0,"D",0,"D",0,1,"OKLAHOMA CITY","OK","OKLAHOMA"
"73194","OKLAHOMA CITY, OK","B","D",0,"D",0,"D",0,2,"OKLAHOMA CITY","OK","OKLAHOMA"
"73195","OKLAHOMA CITY, OK","A","D",0,"D",0,"D",0,1,"OKLAHOMA CITY","OK","OKLAHOMA"
"73301","AUSTIN, TX",,"G",481,"G",4864,"G",18549,35,"AUSTIN","TX","TRAVIS"
"73344","AUSTIN, TX","B","D",0,"D",0,"D",0,1,"AUSTIN","TX","TRAVIS"
"73401","ARDMORE, OK",,"G",16738,"G",143829,"G",605135,1169,"ARDMORE","OK","CARTER"
"73402","ARDMORE, OK",,"G",735,"G",5638,"G",24265,65,"ARDMORE","OK","CARTER"
"73403","ARDMORE, OK","A","D",0,"D",0,"D",0,2,"ARDMORE","OK","CARTER"
"73425","COUNTYLINE, OK",,"H",113,"H",1818,"H",8386,4,"COUNTYLINE","OK","STEPHENS"
"73430","BURNEYVILLE, OK",,"G",38,"G",169,"G",782,10,"BURNEYVILLE","OK","LOVE"
"73432","COLEMAN, OK",,"G",311,"G",2596,"G",11253,13,"COLEMAN","OK","JOHNSTON"
"73433","ELMORE CITY, OK",,"H",449,"H",4444,"H",18423,49,"ELMORE CITY","OK","GARVIN"
"73434","FOSTER, OK",,"G",20,"G",150,"G",579,7,"FOSTER","OK","STEPHENS"
"73435","FOX, OK","C","D",0,"D",0,"D",0,10,"FOX","OK","CARTER"
"73436","GENE AUTRY, OK","A","D",0,"D",0,"D",0,2,"GENE AUTRY","OK","CARTER"
"73438","HEALDTON, OK",,"G",824,"H",8847,"H",40014,81,"HEALDTON","OK","CARTER"
"73439","KINGSTON, OK",,"G",702,"G",3613,"G",16711,98,"KINGSTON","OK","MARSHALL"
"73440","LEBANON, OK","A","S",0,"G",11,"G",44,4,"LEBANON","OK","MARSHALL"
"73442","LOCO, OK",,"G",23,"G",135,"G",667,7,"LOCO","OK","STEPHENS"
"73443","LONE GROVE, OK",,"G",506,"G",4113,"H",17747,73,"LONE GROVE","OK","CARTER"
"73444","HENNEPIN, OK","A","D",0,"D",0,"D",0,2,"HENNEPIN","OK","CARTER"
"73446","MADILL, OK",,"G",3040,"G",25096,"G",103584,183,"MADILL","OK","MARSHALL"
"73447","MANNSVILLE, OK",,"G",51,"G",262,"G",1442,8,"MANNSVILLE","OK","JOHNSTON"
"73448","MARIETTA, OK",,"G",1015,"H",6487,"H",27212,103,"MARIETTA","OK","LOVE"
"73449","MEAD, OK",,"H",374,"H",3228,"H",13821,21,"MEAD","OK","BRYAN"
"73450","MILBURN, OK",,"G",50,"G",283,"G",1081,8,"MILBURN","OK","JOHNSTON"
"73453","OVERBROOK, OK",,"G",29,"G",80,"G",520,13,"OVERBROOK","OK","LOVE"
"73455","RAVIA, OK","B","D",0,"D",0,"D",0,7,"RAVIA","OK","JOHNSTON"
"73456","RINGLING, OK",,"H",107,"G",661,"G",2616,31,"RINGLING","OK","JEFFERSON"
"73458","SPRINGER, OK",,"H",148,"H",1319,"H",6265,19,"SPRINGER","OK","CARTER"
"73459","THACKERVILLE, OK",,"G",3100,"G",18342,"G",80795,30,"THACKERVILLE","OK","LOVE"
"73460","TISHOMINGO, OK",,"G",1060,"G",6949,"G",28852,118,"TISHOMINGO","OK","JOHNSTON"
"73461","WAPANUCKA, OK",,"H",28,"G",79,"G",311,8,"WAPANUCKA","OK","JOHNSTON"
"73463","WILSON, OK",,"G",714,"G",6103,"G",24041,67,"WILSON","OK","CARTER"
"73481","RATLIFF CITY, OK",,"G",447,"G",6220,"G",24130,49,"RATLIFF CITY","OK","CARTER"
"73488","TUSSY, OK","A","D",0,"D",0,"D",0,3,"TUSSY","OK","CARTER"
"73491","VELMA, OK",,"G",485,"G",5041,"G",20658,54,"VELMA","OK","STEPHENS"
"73501","LAWTON, OK",,"G",9325,"G",64197,"G",267201,778,"LAWTON","OK","COMANCHE"
"73502","LAWTON, OK",,"H",491,"H",3015,"H",13001,48,"LAWTON","OK","COMANCHE"
"73503","FORT SILL, OK",,"G",2744,"H",27535,"G",110214,68,"FORT SILL","OK","COMANCHE"
"73505","LAWTON, OK",,"G",15691,"G",137144,"G",550787,793,"LAWTON","OK","COMANCHE"
"73506","LAWTON, OK",,"G",157,"G",940,"G",3638,14,"LAWTON","OK","COMANCHE"
